管理番号,品名,メーカ,分類,ステータス,仕入れ先,コンディション,保管場所,仕入れ日,数量（ストック量または取引数量）,コメント,仕入れ価格,仕入れ価格/税区分,販売価格,販売価格/税区分,担当,用途,ログ日時
ZC000260,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,ログから登録処理,"2020-10-05 20:29:00"
15645468,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,ログから登録処理,"2020-10-05 00:56:00"
ZC000259,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,ログから登録処理,"2020-10-05 00:56:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,6,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:56:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,6,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:56:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:55:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:55:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:52:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,6,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:52:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,6,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:51:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:49:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,7,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:49:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,7,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:48:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,5,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:46:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,7,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:45:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:44:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:44:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,6,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:44:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,5,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:44:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:41:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,5,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:40:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,5,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:38:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:38:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:38:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:36:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:36:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:33:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,5,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:33:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,2,ああああ,0.02,内,0.02,外,demo,在庫管理修正処理,"2020-10-05 00:32:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:31:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:26:00"
ZC000258,654,ATR,オイルエレメント,再撮影,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ111,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:25:00"
ZC000258,654,ATR,オイルエレメント,再撮影,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ111,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:23:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:21:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,入荷処理,"2020-10-05 00:11:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,1,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:08:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,0,ああああ,0.02,内,0.02,外,demo,出荷処理,"2020-10-05 00:07:00"
ZC000260,demodemo,BOSCH,11111111,再撮影,abcd,中古-常時在庫管理無し,府内13-3店舗裏,2020-10-09,4,ああああいいい,0.04,内,0.05,外,demo,出荷処理,"2020-10-05 00:03:00"
ZC000260,demodemo,BOSCH,11111111,在庫車取り付け,abcd,中古-常時在庫管理無し,府内13-3店舗裏,2020-10-09,4,ああああ,0.04,内,0.05,外,demo,在庫管理修正処理,"2020-10-05 00:03:00"
ZC000259,demodemo,BOSCH,11111111,在庫車取り付け,abcd,中古-常時在庫管理無し,府内13-3店舗裏,2020-10-09,4,ああああ,0.04,内,0.05,外,demo,新規登録,"2020-10-05 00:02:00"
ZC000258,654,ATR,オイルエレメント,移動,abcd,新品-常時在庫管理あり,府内13-3外屋根下,2020-10-02,2,ああああ,0.02,内,0.02,外,demo,新規登録,"2020-10-05 00:01:00"
ZC000257,654,BOSCH,オイルエレメント,内容変更,abcd,新品-常時在庫管理あり,府内13-3店舗小部屋,2020-10-02,4,ああああ,0.03,内,0.04,内,demo,新規登録,"2020-10-05 00:00:00"
ZC000246,Line,aaaab,abcd,aaabc,abc,新品-常時在庫管理あり,入庫待ち,2020-09-16,6,あああ,0.43,外,0.44,外,demo,在庫管理修正処理,"2020-10-04 23:30:00"
ZC000257,中古品です,１２３４５,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 23:28:00"
ZC000257,中古品です,１２３４５,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 23:25:00"
ZC000257,中古品です,１２３４５,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 23:25:00"
ZC000257,中古　テスト/test,１２３４５,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 23:22:00"
ZC000246,中古　テスト/test,１２３４５,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 23:18:00"
ZC000257,中古　テスト/test,１２３４５,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 23:18:00"
ZC000257,中古　テスト/test,11111,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 22:22:00"
ZC000257,中古　テスト/test,11111,111111,11111,1111,新品-常時在庫管理あり,1111,2020-09-23,11,ああああzzzz,0.35,無,0.35,無,demo,在庫管理修正処理,"2020-10-04 22:21:00"
ZC000246,中古　テスト,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:38:00"
ZC000246,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:36:00"
ZC000257,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:34:00"
ZC000246,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:31:00"
ZC000257,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:30:00"
ZC000257,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:26:00"
ZC000246,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 21:26:00"
ZC000246,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,ログから登録処理,"2020-10-04 19:47:00"
ZC000239,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,ログから登録処理,"2020-10-04 19:40:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-09-24,3,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 19:05:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,,2020-09-24,3,ああああ,0.05,内,0.05,内,demo,入荷処理,"2020-10-04 19:05:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,,2020-09-24,0,ああああ,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 19:04:00"
ZC000239,中古　テスト/test,aaaab,abcd,再撮影,abc,新品-常時在庫管理あり,abc,2020-09-24,4,aaa555,0.05,内,0.05,内,demo,在庫管理データ削除処理,"2020-10-04 18:55:00"
ZC000246,中古　テスト/test,?タクティー,タイヤ付き　夏　外AW,aabc,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-10-06,0,ああああ,10,無,15,無,demo,ログから登録処理,"2020-10-04 18:51:00"
ZC000246,中古　テスト/test,?タクティー,タイヤ付き　夏　外AW,aabc,abc,新品-常時在庫管理あり,,2020-10-06,0,,10,無,15,無,demo,在庫管理データ削除処理,"2020-10-04 18:48:00"
ZC000246,中古　テスト/test,?タクティー,タイヤ付き　夏　外AW,aabc,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-10-06,0,ああああ,10,無,15,無,demo,ログから登録処理,"2020-10-04 18:48:00"
ZC000246,中古　テスト/test,?タクティー,タイヤ付き　夏　外AW,aabc,abc,新品-常時在庫管理あり,,2020-10-06,5,,10,無,15,無,demo,在庫管理データ削除処理,"2020-10-04 18:46:00"
ZC000246,中古　テスト/test,?タクティー,タイヤ付き　夏　外AW,aabc,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-10-06,5,ああああ,10,無,15,無,demo,在庫管理修正処理,"2020-10-04 18:46:00"
ZC000246,中古　テスト/test,?タクティー,タイヤ付き　夏　外AW,aabc,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-10-06,1,ああああ,10,無,15,無,demo,入荷処理,"2020-10-04 18:45:00"
ZC000257,中古　テスト/test,?タクティー,タイヤ付き　冬　外AW,aaa,abc,新品-常時在庫管理あり,,2020-10-11,3,,150,無,151,無,demo,在庫管理データ削除処理,"2020-10-04 18:41:00"
ZC000257,中古　テスト/test,?タクティー,タイヤ付き　冬　外AW,aaa,abc,新品-常時在庫管理あり,府内13-3店舗裏,2020-10-11,3,あああ,150,無,151,無,demo,新規登録,"2020-10-04 18:41:00"
ZC000239,中古　テスト/test,aaaab,abcd,再撮影,,新品-常時在庫管理あり,abc,2020-09-24,1,aaa555,0.05,内,0.05,内,demo,入荷処理,"2020-10-04 18:33:00"
ZC000239,中古　テスト/test,aaaab,abcd,再撮影,,新品-常時在庫管理あり,abc,2020-09-24,1,aaa555,0.05,内,0.05,内,demo,入荷処理,"2020-10-04 18:32:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,,2020-09-24,0,,0.05,内,0.05,内,demo,ログから登録処理,"2020-10-04 18:31:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,,2020-09-24,0,,0.05,内,0.05,内,demo,在庫管理データ削除処理,"2020-10-04 18:31:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,abc,2020-09-24,0,aaaあああ,0.05,内,0.05,内,demo,ログから登録処理,"2020-10-04 18:30:00"
ZC000239,中古　テスト/test,aaaab,abcd,入荷,,新品-常時在庫管理あり,abc,2020-09-24,2,aaaあああ,0.05,内,0.05,内,demo,入荷処理,"2020-10-04 16:33:00"
ZC000239,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,abc,2020-09-24,1,aaa,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 10:48:00"
ZC000239,中古　テスト/test,aaaab,abcd,移動,abc,新品-常時在庫管理あり,abc,2020-09-24,1,aaa,0.05,内,0.05,内,demo,在庫管理修正処理,"2020-10-04 09:46:00"
ZC000239,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理あり,abc,2020-09-24,1,,0.05,内,0.05,内,demo,,"2020-09-28 23:27:00"
ZC000239,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理あり,abc,2020-09-24,1,,0.05,内,0.05,内,demo,,"2020-09-28 23:27:00"
ZC000239,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理あり,abc,2020-09-24,1,,0.05,内,0.05,内,demo,,"2020-09-28 23:26:00"
ZC000239,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理あり,abc,2020-09-24,1,,0.05,内,0.05,内,demo,,"2020-09-28 23:26:00"
ZC000239,中古　テスト/test,aaaab,abcd,入荷,,新品-常時在庫管理あり,abc,2020-09-24,3,,0.05,内,0.05,内,demo,,"2020-09-28 23:26:00"
ZC000240,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理無し,abc,2020-09-10,1,,0.06,外,0.05,外,demo,,"2020-09-28 23:26:00"
ZC000240,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理無し,abc,2020-09-10,1,,0.06,外,0.05,外,demo,,"2020-09-28 23:26:00"
ZC000240,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理無し,abc,2020-09-10,1,,0.06,外,0.05,外,demo,,"2020-09-28 23:26:00"
ZC000240,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理無し,abc,2020-09-10,1,,0.06,外,0.05,外,demo,,"2020-09-28 23:25:00"
ZC000240,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理無し,abc,2020-09-10,1,,0.06,外,0.05,外,demo,,"2020-09-28 23:25:00"
ZC000240,中古　テスト/test,aaaab,abcd,出荷,,新品-常時在庫管理無し,abc,2020-09-10,1,,0.06,外,0.05,外,demo,,"2020-09-28 23:25:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abcd,新品-常時在庫管理無し,abc,2020-09-10,6,,0.06,外,0.05,外,demo,在庫管理修正処理,"2020-09-28 23:25:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abcd,中古-常時在庫管理無し,abc,2020-09-10,6,,0.06,外,0.05,外,demo,在庫管理修正処理,"2020-09-28 23:25:00"
ZC000240,中古　テスト/test,aaaab,abcd,移動,abcd,新品-常時在庫管理無し,abc,2020-09-10,6,,0.06,外,0.05,外,demo,新規登録,"2020-09-28 23:24:00"
